Approach,Sample,Contig_number,Assembler,seq_assemble,Sample_name,Contig_Length_bp,
Tell-Seq_SLR,h6,71,cloudSPAdes,Tell-Seq_SLR cloudSPAdes,Tell-Seq_SLR_h6_cloudSPAdes,119987,
Tell-Seq_SLR,h6,72,cloudSPAdes,Tell-Seq_SLR cloudSPAdes,Tell-Seq_SLR_h6_cloudSPAdes,119883,
Tell-Seq_SLR,h6,73,cloudSPAdes,Tell-Seq_SLR cloudSPAdes,Tell-Seq_SLR_h6_cloudSPAdes,119650,
Tell-Seq_SLR,h6,74,cloudSPAdes,Tell-Seq_SLR cloudSPAdes,Tell-Seq_SLR_h6_cloudSPAdes,118694,
Tell-Seq_SLR,h6,75,cloudSPAdes,Tell-Seq_SLR cloudSPAdes,Tell-Seq_SLR_h6_cloudSPAdes,118645,
Tell-Seq_SLR,h6,76,cloudSPAdes,Tell-Seq_SLR cloudSPAdes,Tell-Seq_SLR_h6_cloudSPAdes,116324,
Tell-Seq_SLR,h6,77,cloudSPAdes,Tell-Seq_SLR cloudSPAdes,Tell-Seq_SLR_h6_cloudSPAdes,115802,
Tell-Seq_SLR,h6,78,cloudSPAdes,Tell-Seq_SLR cloudSPAdes,Tell-Seq_SLR_h6_cloudSPAdes,115069,
Tell-Seq_SLR,h6,79,cloudSPAdes,Tell-Seq_SLR cloudSPAdes,Tell-Seq_SLR_h6_cloudSPAdes,114776,
Tell-Seq_SLR,h6,80,cloudSPAdes,Tell-Seq_SLR cloudSPAdes,Tell-Seq_SLR_h6_cloudSPAdes,113302,
Tell-Seq_SLR,h6,81,cloudSPAdes,Tell-Seq_SLR cloudSPAdes,Tell-Seq_SLR_h6_cloudSPAdes,112904,
Tell-Seq_SLR,h6,82,cloudSPAdes,Tell-Seq_SLR cloudSPAdes,Tell-Seq_SLR_h6_cloudSPAdes,112657,
Tell-Seq_SLR,h6,83,cloudSPAdes,Tell-Seq_SLR cloudSPAdes,Tell-Seq_SLR_h6_cloudSPAdes,112504,
Tell-Seq_SLR,h6,84,cloudSPAdes,Tell-Seq_SLR cloudSPAdes,Tell-Seq_SLR_h6_cloudSPAdes,112397,
Tell-Seq_SLR,h6,85,cloudSPAdes,Tell-Seq_SLR cloudSPAdes,Tell-Seq_SLR_h6_cloudSPAdes,111968,
Tell-Seq_SLR,h6,86,cloudSPAdes,Tell-Seq_SLR cloudSPAdes,Tell-Seq_SLR_h6_cloudSPAdes,111890,
Tell-Seq_SLR,h6,87,cloudSPAdes,Tell-Seq_SLR cloudSPAdes,Tell-Seq_SLR_h6_cloudSPAdes,111803,
Tell-Seq_SLR,h6,88,cloudSPAdes,Tell-Seq_SLR cloudSPAdes,Tell-Seq_SLR_h6_cloudSPAdes,111742,
Tell-Seq_SLR,h6,89,cloudSPAdes,Tell-Seq_SLR cloudSPAdes,Tell-Seq_SLR_h6_cloudSPAdes,111124,
Tell-Seq_SLR,h6,90,cloudSPAdes,Tell-Seq_SLR cloudSPAdes,Tell-Seq_SLR_h6_cloudSPAdes,110004,
Tell-Seq_SLR,h6,91,cloudSPAdes,Tell-Seq_SLR cloudSPAdes,Tell-Seq_SLR_h6_cloudSPAdes,109965,
Tell-Seq_SLR,h6,92,cloudSPAdes,Tell-Seq_SLR cloudSPAdes,Tell-Seq_SLR_h6_cloudSPAdes,108670,
Tell-Seq_SLR,h6,93,cloudSPAdes,Tell-Seq_SLR cloudSPAdes,Tell-Seq_SLR_h6_cloudSPAdes,107907,
Tell-Seq_SLR,h6,94,cloudSPAdes,Tell-Seq_SLR cloudSPAdes,Tell-Seq_SLR_h6_cloudSPAdes,107861,
Tell-Seq_SLR,h6,95,cloudSPAdes,Tell-Seq_SLR cloudSPAdes,Tell-Seq_SLR_h6_cloudSPAdes,107102,
Tell-Seq_SLR,h6,96,cloudSPAdes,Tell-Seq_SLR cloudSPAdes,Tell-Seq_SLR_h6_cloudSPAdes,106024,
Tell-Seq_SLR,h6,97,cloudSPAdes,Tell-Seq_SLR cloudSPAdes,Tell-Seq_SLR_h6_cloudSPAdes,105500,
Tell-Seq_SLR,h6,98,cloudSPAdes,Tell-Seq_SLR cloudSPAdes,Tell-Seq_SLR_h6_cloudSPAdes,105487,
Tell-Seq_SLR,h6,99,cloudSPAdes,Tell-Seq_SLR cloudSPAdes,Tell-Seq_SLR_h6_cloudSPAdes,104724,
Tell-Seq_SLR,h6,100,cloudSPAdes,Tell-Seq_SLR cloudSPAdes,Tell-Seq_SLR_h6_cloudSPAdes,104502,
Short-read_Only,a6,1,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,301576,
Short-read_Only,a6,2,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,300396,
Short-read_Only,a6,3,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,280669,
Short-read_Only,a6,4,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,241692,
Short-read_Only,a6,5,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,225784,
Short-read_Only,a6,6,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,216672,
Short-read_Only,a6,7,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,206486,
Short-read_Only,a6,8,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,194212,
Short-read_Only,a6,9,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,192189,
Short-read_Only,a6,10,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,180991,
Short-read_Only,a6,11,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,179891,
Short-read_Only,a6,12,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,179417,
Short-read_Only,a6,13,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,178494,
Short-read_Only,a6,14,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,178427,
Short-read_Only,a6,15,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,174114,
Short-read_Only,a6,16,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,173720,
Short-read_Only,a6,17,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,166702,
Short-read_Only,a6,18,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,161905,
Short-read_Only,a6,19,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,159282,
Short-read_Only,a6,20,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,159197,
Short-read_Only,a6,21,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,151950,
Short-read_Only,a6,22,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,151555,
Short-read_Only,a6,23,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,151393,
Short-read_Only,a6,24,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,146043,
Short-read_Only,a6,25,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,145689,
Short-read_Only,a6,26,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,144327,
Short-read_Only,a6,27,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,143106,
Short-read_Only,a6,28,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,136708,
Short-read_Only,a6,29,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,135845,
Short-read_Only,a6,30,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,134883,
Short-read_Only,a6,31,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,134398,
Short-read_Only,a6,32,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,130408,
Short-read_Only,a6,33,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,127300,
Short-read_Only,a6,34,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,126613,
Short-read_Only,a6,35,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,126263,
Short-read_Only,a6,36,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,125976,
Short-read_Only,a6,37,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,125901,
Short-read_Only,a6,38,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,125664,
Short-read_Only,a6,39,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,125354,
Short-read_Only,a6,40,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,124058,
Short-read_Only,a6,41,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,123153,
Short-read_Only,a6,42,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,120446,
Short-read_Only,a6,43,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,119492,
Short-read_Only,a6,44,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,118332,
Short-read_Only,a6,45,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,117205,
Short-read_Only,a6,46,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,116452,
Short-read_Only,a6,47,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,115648,
Short-read_Only,a6,48,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,113542,
Short-read_Only,a6,49,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,112207,
Short-read_Only,a6,50,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,110619,
Short-read_Only,a6,51,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,110583,
Short-read_Only,a6,52,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,109613,
Short-read_Only,a6,53,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,108659,
Short-read_Only,a6,54,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,108517,
Short-read_Only,a6,55,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,108101,
Short-read_Only,a6,56,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,107636,
Short-read_Only,a6,57,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,107541,
Short-read_Only,a6,58,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,105648,
Short-read_Only,a6,59,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,103850,
Short-read_Only,a6,60,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,103503,
Short-read_Only,a6,61,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,103072,
Short-read_Only,a6,62,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,102574,
Short-read_Only,a6,63,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,102455,
Short-read_Only,a6,64,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,102002,
Short-read_Only,a6,65,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,101874,
Short-read_Only,a6,66,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,101668,
Short-read_Only,a6,67,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,101647,
Short-read_Only,a6,68,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,101572,
Short-read_Only,a6,69,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,101548,
Short-read_Only,a6,70,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,99427,
Short-read_Only,a6,71,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,98445,
Short-read_Only,a6,72,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,98087,
Short-read_Only,a6,73,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,97681,
Short-read_Only,a6,74,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,97240,
Short-read_Only,a6,75,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,97126,
Short-read_Only,a6,76,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,96633,
Short-read_Only,a6,77,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,95300,
Short-read_Only,a6,78,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,95098,
Short-read_Only,a6,79,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,94620,
Short-read_Only,a6,80,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,93606,
Short-read_Only,a6,81,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,92771,
Short-read_Only,a6,82,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,92658,
Short-read_Only,a6,83,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,91736,
Short-read_Only,a6,84,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,91088,
Short-read_Only,a6,85,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,90924,
Short-read_Only,a6,86,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,89930,
Short-read_Only,a6,87,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,89880,
Short-read_Only,a6,88,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,89749,
Short-read_Only,a6,89,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,88952,
Short-read_Only,a6,90,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,88667,
Short-read_Only,a6,91,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,88622,
Short-read_Only,a6,92,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,88211,
Short-read_Only,a6,93,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,87927,
Short-read_Only,a6,94,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,87835,
Short-read_Only,a6,95,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,87548,
Short-read_Only,a6,96,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,87439,
Short-read_Only,a6,97,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,87074,
Short-read_Only,a6,98,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,86549,
Short-read_Only,a6,99,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,85105,
Short-read_Only,a6,100,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_a6_metaSPAdes,85002,
Short-read_Only,d5,1,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,464639,
Short-read_Only,d5,2,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,431944,
Short-read_Only,d5,3,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,404877,
Short-read_Only,d5,4,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,308745,
Short-read_Only,d5,5,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,308687,
Short-read_Only,d5,6,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,242734,
Short-read_Only,d5,7,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,237004,
Short-read_Only,d5,8,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,235249,
Short-read_Only,d5,9,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,231802,
Short-read_Only,d5,10,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,230711,
Short-read_Only,d5,11,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,218366,
Short-read_Only,d5,12,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,214161,
Short-read_Only,d5,13,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,211786,
Short-read_Only,d5,14,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,209963,
Short-read_Only,d5,15,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,205446,
Short-read_Only,d5,16,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,205037,
Short-read_Only,d5,17,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,202984,
Short-read_Only,d5,18,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,201893,
Short-read_Only,d5,19,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,200729,
Short-read_Only,d5,20,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,197001,
Short-read_Only,d5,21,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,195946,
Short-read_Only,d5,22,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,195870,
Short-read_Only,d5,23,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,193673,
Short-read_Only,d5,24,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,193118,
Short-read_Only,d5,25,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,188798,
Short-read_Only,d5,26,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,184285,
Short-read_Only,d5,27,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,183467,
Short-read_Only,d5,28,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,182202,
Short-read_Only,d5,29,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,173704,
Short-read_Only,d5,30,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,173465,
Short-read_Only,d5,31,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,166643,
Short-read_Only,d5,32,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,166217,
Short-read_Only,d5,33,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,155929,
Short-read_Only,d5,34,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,154998,
Short-read_Only,d5,35,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,154995,
Short-read_Only,d5,36,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,154828,
Short-read_Only,d5,37,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,154571,
Short-read_Only,d5,38,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,153774,
Short-read_Only,d5,39,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,152429,
Short-read_Only,d5,40,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,152139,
Short-read_Only,d5,41,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,149865,
Short-read_Only,d5,42,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,148527,
Short-read_Only,d5,43,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,148213,
Short-read_Only,d5,44,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,147791,
Short-read_Only,d5,45,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,147531,
Short-read_Only,d5,46,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,146586,
Short-read_Only,d5,47,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,144222,
Short-read_Only,d5,48,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,143816,
Short-read_Only,d5,49,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,141678,
Short-read_Only,d5,50,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,141132,
Short-read_Only,d5,51,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,140789,
Short-read_Only,d5,52,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,138036,
Short-read_Only,d5,53,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,137323,
Short-read_Only,d5,54,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,135379,
Short-read_Only,d5,55,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,134348,
Short-read_Only,d5,56,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,133327,
Short-read_Only,d5,57,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,129594,
Short-read_Only,d5,58,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,127126,
Short-read_Only,d5,59,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,126518,
Short-read_Only,d5,60,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,124433,
Short-read_Only,d5,61,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,124135,
Short-read_Only,d5,62,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,122768,
Short-read_Only,d5,63,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,122292,
Short-read_Only,d5,64,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,121071,
Short-read_Only,d5,65,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,118786,
Short-read_Only,d5,66,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,118061,
Short-read_Only,d5,67,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,116603,
Short-read_Only,d5,68,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,115888,
Short-read_Only,d5,69,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,114618,
Short-read_Only,d5,70,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,114225,
Short-read_Only,d5,71,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,113481,
Short-read_Only,d5,72,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,111826,
Short-read_Only,d5,73,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,111549,
Short-read_Only,d5,74,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,111204,
Short-read_Only,d5,75,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,111075,
Short-read_Only,d5,76,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,110384,
Short-read_Only,d5,77,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,109708,
Short-read_Only,d5,78,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,109639,
Short-read_Only,d5,79,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,109232,
Short-read_Only,d5,80,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,109051,
Short-read_Only,d5,81,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,108744,
Short-read_Only,d5,82,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,108715,
Short-read_Only,d5,83,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,108099,
Short-read_Only,d5,84,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,105935,
Short-read_Only,d5,85,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,105704,
Short-read_Only,d5,86,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,104983,
Short-read_Only,d5,87,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,104518,
Short-read_Only,d5,88,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,104470,
Short-read_Only,d5,89,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,104455,
Short-read_Only,d5,90,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,103957,
Short-read_Only,d5,91,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,103918,
Short-read_Only,d5,92,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,103621,
Short-read_Only,d5,93,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,103324,
Short-read_Only,d5,94,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,103108,
Short-read_Only,d5,95,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,102162,
Short-read_Only,d5,96,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,101577,
Short-read_Only,d5,97,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,101265,
Short-read_Only,d5,98,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,101112,
